4/24/2026 1:08:16 PM,4,Info,WT8-GUI,83109313,,Autoconvert of C:\Data\_Facility\DE9956_Ohio State University FSAE_aero_3_240426_092310\P1.dat complete.
4/24/2026 1:08:20 PM,4,Info,WT8-GUI,83109314,,Autoconvert of C:\Data\_Facility\DE9956_Ohio State University FSAE_aero_3_240426_092310\C1.dat complete.
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109315,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_000
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109316,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_001
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109317,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_003
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109318,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_004
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109319,HM,Overscaled Channel detected at Tag AI_TK_026
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109320,HM,Overscaled Channel detected at Tag AI_TK_027
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109321,HM,Overscaled Channel detected at Tag AI_TK_028
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109322,HM,Overscaled Channel detected at Tag AI_TK_003
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109323,HM,Overscaled Channel detected at Tag AI_TT_002
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109324,HM,Overscaled Channel detected at Tag AI_TT_029
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109325,HM,Overscaled Channel detected at Tag AI_TT_030
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109326,HM,Overscaled Channel detected at Tag AI_TT_003
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109327,HM,Overscaled Channel detected at Tag AI_TT_007
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109328,HM,Overscaled Channel detected at Tag AI_TT_008
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109329,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_006
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109330,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_007
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109331,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_008
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109332,HM,Overscaled Channel detected at Tag AI_Volts_Shunt_009
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109333,HM,Overscaled Channel detected at Tag AI_TK_015
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109334,HM,Overscaled Channel detected at Tag AI_TK_016
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109335,HM,Overscaled Channel detected at Tag AI_TK_017
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109336,HM,Overscaled Channel detected at Tag AI_TK_018
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109337,HM,Overscaled Channel detected at Tag AI_TK_001
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109338,HM,Overscaled Channel detected at Tag AI_TK_019
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109339,HM,Overscaled Channel detected at Tag AI_TK_020
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109340,HM,Overscaled Channel detected at Tag AI_TK_021
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109341,HM,Overscaled Channel detected at Tag AI_TK_022
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109342,HM,Overscaled Channel detected at Tag AI_TT_019
4/24/2026 1:08:27 PM,202,Warning,WT8-GUI,83109343,HM,Overscaled Channel detected at Tag AI_TK_000
